5496,W7_EDlXWTBiXAEEniNoMPwAAY7-kCpjW0No2FAWfcZlbJAWfcZlUZAHanAA,Ahmedabad,23.060084551501873,72.55171722797073,1545590876000,24_12_2018,10.17,https://s.sc-cdn.net/8RXjCK4AKlKeGrAL7JOpm_uuhq-99WJXvn8_pLaOf9s=/default/,2018-12-23 18:47:56,2018-12-24 00:17:56,0.0
5620,W7_EDlXWTBiXAEEniNoMPwAAY6lJOjulbux_AAWfgX1-XAWfgX14XAHanAA,Ahmedabad,22.992709458001073,72.62492189894881,1545657505000,24_12_2018,9.57716553287982,https://s.sc-cdn.net/HM-b2FMhxKgk6ymnVxyg9OPn9FepDc4a8xPAJCiFq7Q=/default/,2018-12-24 13:18:25,2018-12-24 18:48:25,0.0
5681,W7_EDlXWTBiXAEEniNoMPwAAYNy4HvhO3fNvjAWfctzEjAWfcty97AHanAA,Ahmedabad,23.10500128050241,72.60052034195611,1545596198000,24_12_2018,2.0,https://s.sc-cdn.net/HsEWqnStBLcLQrW66tnSqNBRqpHYUzbpSr6LB58ZZwc=/default/,2018-12-23 20:16:38,2018-12-24 01:46:38,1.0
5802,W7_EDlXWTBiXAEEniNoMPwAAYYbhQX6cpnvUyAWfcnqMMAWfcnqGVAHanAA,Ahmedabad,23.10500128050241,72.67372501293418,1545594445000,24_12_2018,10.261,https://s.sc-cdn.net/1ul3zXFkNgRQPH9--mSoWh585TpWhfdc-MYQVdAknQw=/default/,2018-12-23 19:47:25,2018-12-24 01:17:25,0.0
6485,W7_EDlXWTBiXAEEniNoMPwAAYlJs-19VkPVrWAWffkaFBAWffkZ-ZAHanAA,Ahmedabad,22.947792729000536,72.47851255699268,1545643887000,24_12_2018,10.03580498866213,https://s.sc-cdn.net/JqOvPdLfCxfEGZMHQMSR360AbbLqIMzd0hrXjVGfjxM=/default/,2018-12-24 09:31:27,2018-12-24 15:01:27,0.0
7243,W7_EDlXWTBiXAEEniNoMPwAAYQOzy8fCfBvyCAWfgX1rSAWfgX1j0AHanAA,Ahmedabad,22.992709458001073,72.62492189894881,1545657495000,24_12_2018,10.0,https://s.sc-cdn.net/JAo4XPxaphXeg3U0YkwAy1yaJLzvYXOAPkirS9RJIWU=/default/,2018-12-24 13:18:15,2018-12-24 18:48:15,0.0
7515,W7_EDlXWTBiXAEEniNoMPwAAY50TLDWyThzFAAWfe47GfAWfe46-yAHanAA,Ahmedabad,23.060084551501873,72.57611878496344,1545632578000,24_12_2018,6.6179999999999986,https://s.sc-cdn.net/Qk7Oh29yL9BJEmv7PUV-7xuXfGNIbB1VLVi2tggCxX8=/default/,2018-12-24 06:22:58,2018-12-24 11:52:58,1.0
8419,W7_EDlXWTBiXAEEniNoMPwAAYijgKEMqcZvQeAWfgLlaWAWfgLlT_AHanAA,Ahmedabad,23.03762618700161,72.55171722797073,1545654194000,24_12_2018,10.0,https://s.sc-cdn.net/f_asrzbZsPWQt0w90cgbrXpQob3AJMhY26f0mCXSEf0=/default/,2018-12-24 12:23:14,2018-12-24 17:53:14,1.0
8906,W7_EDlXWTBiXAEEniNoMPwAAYxzCNvOdeRRu0AWfcZNPuAWfcZNHVAHanAA,Ahmedabad,23.01516782250134,72.52731567097806,1545590643000,24_12_2018,9.613,https://s.sc-cdn.net/ZPf6jv8741AeKPlsO9sXTsX_g__JHZUD2dxOPylBu98=/default/,2018-12-23 18:44:03,2018-12-24 00:14:03,0.0
9425,W7_EDlXWTBiXAEEniNoMPwAAY4b3QxtJBRJRIAWfcelYCAWfcelPuAHanAA,Ahmedabad,23.082542916002144,72.50291411398538,1545592148000,24_12_2018,3.0,https://s.sc-cdn.net/17B5EZzmicd5r1uU-zYEKovmiDLucqi3iGzvq2wU2YM=/default/,2018-12-23 19:09:08,2018-12-24 00:39:08,1.0
9761,W7_EDlXWTBiXAEEniNoMPwAAYHPbq1CNW_-WTAWffIfb6AWffIfTvAHanAA,Ahmedabad,23.01516782250134,72.47851255699268,1545636730000,24_12_2018,8.823,https://s.sc-cdn.net/e_1qWnSJppu3420JST2J0cnmJPYLeNdQ000SK22gBLI=/default/,2018-12-24 07:32:10,2018-12-24 13:02:10,0.0
10274,W7_EDlXWTBiXAEEniNoMPwAAYgfz9o8FyK54MAWfe5jDeAWfe5i8-AHanAA,Ahmedabad,23.060084551501873,72.52731567097806,1545632723000,24_12_2018,1.333333333333333,https://s.sc-cdn.net/zYF8coeCcHhlmaFLxiEy4Vbpcv9F-XNNOVNOupEjeZg=/default/,2018-12-24 06:25:23,2018-12-24 11:55:23,1.0
10858,W7_EDlXWTBiXAEEniNoMPwAAYyXoYXC1wZvZkAWfcayZdAWfcayTtAHanAA,Ahmedabad,23.082542916002144,72.50291411398538,1545590563000,24_12_2018,7.263333333333334,https://s.sc-cdn.net/Q4TDvNTe1nooihqngXdWCqDRM6IRE3YYAXPGVGpw9M4=/default/,2018-12-23 18:42:43,2018-12-24 00:12:43,0.0
10870,W7_EDlXWTBiXAEEniNoMPwAAYzV-7i-N7r56sAWffJPDLAWffJO9uAHanAA,Ahmedabad,23.082542916002144,72.62492189894881,1545636970000,24_12_2018,2.0,https://s.sc-cdn.net/Ypyq1qu1i41Kwekb8Ff2lbCu_t0auVit-laf8Mmr4MI=/default/,2018-12-24 07:36:10,2018-12-24 13:06:10,1.0
11495,W7_EDlXWTBiXAEEniNoMPwAAYq6WSpQg6C39GAWffFmReAWffFmKAAHanAA,Ahmedabad,23.03762618700161,72.52731567097806,1545635837000,24_12_2018,9.333333333333334,https://s.sc-cdn.net/DEIJBFP7n4pDePv6XRhimjOVgu7YPtsIoW261MaYyaM=/default/,2018-12-24 07:17:17,2018-12-24 12:47:17,1.0
11778,W7_EDlXWTBiXAEEniNoMPwAAYrdUacSdAjszGAWfgR8J_AWfgR8DDAHanAA,Ahmedabad,23.082542916002144,72.52731567097806,1545655887000,24_12_2018,10.0,https://s.sc-cdn.net/f7okplFhzsPAGim2Mzywxq8pP9cSK3pLRMWN-2va-Bc=/default/,2018-12-24 12:51:27,2018-12-24 18:21:27,1.0
11848,W7_EDlXWTBiXAEEniNoMPwAAYmxkA6sYdSyt_AWfcmAW3AWfcmARcAHanAA,Ahmedabad,23.10500128050241,72.67372501293418,1545594104000,24_12_2018,10.0,https://s.sc-cdn.net/j6WL_kjHzTzPfGdBQO0ANi5DpMIAWrxHqF7m7ELf_y0=/default/,2018-12-23 19:41:44,2018-12-24 01:11:44,0.0
11917,W7_EDlXWTBiXAEEniNoMPwAAYvISPRLrJopyDAWfcgIZiAWfcgIRnAHanAA,Ahmedabad,23.01516782250134,72.50291411398538,1545589834000,24_12_2018,2.635736961451247,https://s.sc-cdn.net/3XFYqxKJ6Hr3O-vPiKdQ2dTU2L49_NWgszWpiBAisRw=/default/,2018-12-23 18:30:34,2018-12-24 00:00:34,1.0
12225,W7_EDlXWTBiXAEEniNoMPwAAYkeWplj0ZH5uVAWfcYX7NAWfcYX2CAHanAA,Ahmedabad,23.01516782250134,72.52731567097806,1545590604000,24_12_2018,10.129,https://s.sc-cdn.net/VN-ud-v5VSPY41EhrxNeKyzffFet9fvTBLvYaiKm-6g=/default/,2018-12-23 18:43:24,2018-12-24 00:13:24,
12599,W7_EDlXWTBiXAEEniNoMPwAAY4yBgJbIf8uDTAWfe9kVwAWfe9kQtAHanAA,Ahmedabad,23.03762618700161,72.50291411398538,1545633847000,24_12_2018,10.0,https://s.sc-cdn.net/AvPk979_-EFAX_0iGDOzsfHxIQAOA64EErng11L6zYc=/default/,2018-12-24 06:44:07,2018-12-24 12:14:07,1.0
12781,W7_EDlXWTBiXAEEniNoMPwAAY_5Dc1qkOydExAWffkX08AWffkXuvAHanAA,Ahmedabad,22.947792729000536,72.47851255699268,1545643887000,24_12_2018,10.0,https://s.sc-cdn.net/iPJGY26UHMmOQEEojIKUpHS02PGVjjV9V3ZB5Y9-M9w=/default/,2018-12-24 09:31:27,2018-12-24 15:01:27,0.0
12862,W7_EDlXWTBiXAEEniNoMPwAAYcveLBtHl0shLAWfcYZj1AWfcYZeLAHanAA,Ahmedabad,23.01516782250134,72.52731567097806,1545590594000,24_12_2018,4.435,https://s.sc-cdn.net/fe9eBJVKAiQdYiatVmtfYE2gIFuNwqYdmq-lbCtBEXI=/default/,2018-12-23 18:43:14,2018-12-24 00:13:14,
13171,W7_EDlXWTBiXAEEniNoMPwAAYg_xEf2cFnv39AWffkZIRAWffkZA_AHanAA,Ahmedabad,22.947792729000536,72.47851255699268,1545643887000,24_12_2018,10.0,https://s.sc-cdn.net/h0HmycJb3uojgrbSjwvlocSHeYj5RjtRUcARh6YAbqg=/default/,2018-12-24 09:31:27,2018-12-24 15:01:27,0.0
13239,W7_EDlXWTBiXAEEniNoMPwAAYMbqKPF3H9zV7AWfgM5cJAWfgM5USAHanAA,Ahmedabad,23.060084551501873,72.52731567097806,1545654150000,24_12_2018,10.0,https://s.sc-cdn.net/lDprayq4EK4upJ-GvPEljBDFPmV6PTpF4hD0P9mMpNY=/default/,2018-12-24 12:22:30,2018-12-24 17:52:30,1.0
13418,W7_EDlXWTBiXAEEniNoMPwAAYcs6qUrln4LcNAWfeX74YAWfeX7w6AHanAA,Ahmedabad,23.03762618700161,72.50291411398538,1545623964000,24_12_2018,3.0,https://s.sc-cdn.net/tW88MokjRhmiIyEK7ds0tQhj6fLnk-Tf1UeC4WVhDts=/default/,2018-12-24 03:59:24,2018-12-24 09:29:24,1.0
13619,W7_EDlXWTBiXAEEniNoMPwAAYIyhsFZyq4imuAWfci-nrAWfci-guAHanAA,Ahmedabad,23.01516782250134,72.52731567097806,1545593326000,24_12_2018,10.0,https://s.sc-cdn.net/vCJQgIYHU2dwgCgfkQuTKGXeCncG_b81XHmc6GNyzis=/default/,2018-12-23 19:28:46,2018-12-24 00:58:46,1.0
14145,W7_EDlXWTBiXAEEniNoMPwAAYfRzC1Ujod8ajAWfccz6XAWfcczy7AHanAA,Ahmedabad,23.082542916002144,72.57611878496344,1545591459000,24_12_2018,10.0,https://s.sc-cdn.net/ZCcOBqXQ2sVVkeYTz_dwBqYVOnJ3AxLdYpT5PBOQe08=/default/,2018-12-23 18:57:39,2018-12-24 00:27:39,1.0
14697,W7_EDlXWTBiXAEEniNoMPwAAYSlbDapNGt0J2AWfedPRgAWfedOfwAHanAA,Ahmedabad,23.01516782250134,72.55171722797073,1545625395000,24_12_2018,6.896,https://s.sc-cdn.net/rg5dv-aH3H9fvsBAbicJe8xEIIANVXAZMiUNif_I4iw=/default/,2018-12-24 04:23:15,2018-12-24 09:53:15,1.0
14916,W7_EDlXWTBiXAEEniNoMPwAAYXMmpExgO3Co5AWfdplMWAWfdplDsAHanAA,Ahmedabad,23.01516782250134,72.55171722797073,1545611802000,24_12_2018,9.833333333333334,https://s.sc-cdn.net/lc9XDmcmkubFwF7HRma6XFjzGP--wrpXa5WAUUC1fKc=/default/,2018-12-24 00:36:42,2018-12-24 06:06:42,1.0
14992,W7_EDlXWTBiXAEEniNoMPwAAYhqUU5BWSnArxAWfgLZpXAWfgLZhwAHanAA,Ahmedabad,23.060084551501873,72.62492189894881,1545654236000,24_12_2018,10.147,https://s.sc-cdn.net/FbQwEkh2_FGIQ0JNszgZzY4nBJxnvNwn_aaIjSLH-q4=/default/,2018-12-24 12:23:56,2018-12-24 17:53:56,0.0
15089,W7_EDlXWTBiXAEEniNoMPwAAYLdRWtGeKjAh4AWfcZl52AWfcZlzsAHanAA,Ahmedabad,23.060084551501873,72.55171722797073,1545590886000,24_12_2018,10.172,https://s.sc-cdn.net/2IUlUyNxbJJJEQCjUqMjAyNQMb85AWwY28T8sBQRClo=/default/,2018-12-23 18:48:06,2018-12-24 00:18:06,0.0
15650,W7_EDlXWTBiXAEEniNoMPwAAY-2lrzi6WjLygAWfcmOqPAWfcmOjLAHanAA,Ahmedabad,23.10500128050241,72.67372501293418,1545594104000,24_12_2018,10.0,https://s.sc-cdn.net/GHJmUWPfZTLfLYAGz08gYoZ9UVuty8R1A3rUfDHAgw4=/default/,2018-12-23 19:41:44,2018-12-24 01:11:44,1.0
16391,W7_EDlXWTBiXAEEniNoMPwAAY6qr5wCwgUk9XAWffV9JJAWffV9DJAHanAA,Ahmedabad,23.01516782250134,72.57611878496344,1545640124000,24_12_2018,10.379,https://s.sc-cdn.net/L9ihrcenWs8usLHMHDr-r_jl_VnUUmL4ktTNZsGmo-w=/default/,2018-12-24 08:28:44,2018-12-24 13:58:44,1.0
16642,W7_EDlXWTBiXAEEniNoMPwAAYPoSTqh25GoCzAWffY5ZvAWffY5S0AHanAA,Ahmedabad,23.082542916002144,72.47851255699268,1545640953000,24_12_2018,10.0,https://s.sc-cdn.net/KD4dHU2iTGIIchh465wk6ewFpvnDUrSMPvakGgzip_U=/default/,2018-12-24 08:42:33,2018-12-24 14:12:33,0.0
17301,W7_EDlXWTBiXAEEniNoMPwAAY0VGresP8UPYnAWfc_Av_AWfc_AqAAHanAA,Ahmedabad,23.01516782250134,72.50291411398538,1545600494000,24_12_2018,10.007,https://s.sc-cdn.net/Qpa17FGYQPWUXzeYSfc_aREWbbqHFibhXlnLk_fdDPU=/default/,2018-12-23 21:28:14,2018-12-24 02:58:14,0.0
18037,W7_EDlXWTBiXAEEniNoMPwAAYcLxCCS2klQiRAWfcfk8EAWfcfk2cAHanAA,Ahmedabad,22.992709458001073,72.60052034195611,1545592279000,24_12_2018,10.0,https://s.sc-cdn.net/Tgsky7X5txYsKGXi-1FiLa88muHdW4pIMe4FjYPvnlA=/default/,2018-12-23 19:11:19,2018-12-24 00:41:19,1.0
18092,W7_EDlXWTBiXAEEniNoMPwAAYXZFWc1JYzPkxAWfcX76SAWfcX701AHanAA,Ahmedabad,23.01516782250134,72.50291411398538,1545590471000,24_12_2018,10.332,https://s.sc-cdn.net/7VlwLrFfobpnC970_Wb6XaacZqH4d1K9pBhZUTTUZgw=/default/,2018-12-23 18:41:11,2018-12-24 00:11:11,1.0
18239,W7_EDlXWTBiXAEEniNoMPwAAYuZglT3EihbstAWfcnL84AWfcnL2NAHanAA,Ahmedabad,23.03762618700161,72.62492189894881,1545594439000,24_12_2018,10.0,https://s.sc-cdn.net/MnwaT062PxfgJbgXg6d3e8gHqilBswvuG3eOHStoDnA=/default/,2018-12-23 19:47:19,2018-12-24 01:17:19,0.0
19212,W7_EDlXWTBiXAEEniNoMPwAAYb3IuFYJcxftxAWfgB7n8AWfgB7hPAHanAA,Ahmedabad,23.082542916002144,72.52731567097806,1545651772000,24_12_2018,10.0,https://s.sc-cdn.net/5GkcqrEqB4RSJtGWa1FKVQ92UZH-B1lo9xGu0w5tUJs=/default/,2018-12-24 11:42:52,2018-12-24 17:12:52,0.0
20299,W7_EDlXWTBiXAEEniNoMPwAAYCp1RLTIetRbxAWfeoIt1AWfeoInfAHanAA,Ahmedabad,22.992709458001073,72.60052034195611,1545628275000,24_12_2018,10.0,https://s.sc-cdn.net/PMWOQk3dnfGSJmcokFr2rzPHvaDXkgx_8vAPWEXzpHQ=/default/,2018-12-24 05:11:15,2018-12-24 10:41:15,1.0
20307,W7_EDlXWTBiXAEEniNoMPwAAYHy-HWC-OlvxUAWfehEfNAWfehEZQAHanAA,Ahmedabad,23.060084551501873,72.62492189894881,1545626388000,24_12_2018,4.3,https://s.sc-cdn.net/v6D9sKVMbQzwLjKEACyNN_NeCXHk5kj2kys2HUuNsbY=/default/,2018-12-24 04:39:48,2018-12-24 10:09:48,1.0
20499,W7_EDlXWTBiXAEEniNoMPwAAYravkjn_8LHgsAWfedOdaAWfedOTmAHanAA,Ahmedabad,23.01516782250134,72.55171722797073,1545625321000,24_12_2018,10.0,https://s.sc-cdn.net/wkPLsDWSXMJ8O8WTt2MaWrp0LT0ENMEfx5NA7c6YNPE=/default/,2018-12-24 04:22:01,2018-12-24 09:52:01,0.0
20832,W7_EDlXWTBiXAEEniNoMPwAAYpG-nPTzyviq-AWfgOpEJAWfgOo_HAHanAA,Ahmedabad,23.10500128050241,72.52731567097806,1545655147000,24_12_2018,7.175,https://s.sc-cdn.net/dEkYqYVnnG7xm-aa6iLgy3Bv_USR-do1PIYc1tjktU4=/default/,2018-12-24 12:39:07,2018-12-24 18:09:07,0.0
21487,W7_EDlXWTBiXAEEniNoMPwAAYH59zcr84emY1AWfgVdrQAWfgVdlBAHanAA,Ahmedabad,23.03762618700161,72.52731567097806,1545655640000,24_12_2018,10.0,https://s.sc-cdn.net/uA9a-30n9Pshp31CBNzBL0_rbvpHaw1B5axRN2C2XtY=/default/,2018-12-24 12:47:20,2018-12-24 18:17:20,1.0
25955,W7_EDlXWTBiXAEEniNoMPwAAYLS99W-UbyDwaAWfcceVFAWfcceKPAHanAA,Ahmedabad,23.03762618700161,72.57611878496344,1545591613000,24_12_2018,10.874,https://s.sc-cdn.net/VwlwAKSS8gVdXlX2Bni4_bv7_POUaHa13kjbCpJOuG4=/default/,2018-12-23 19:00:13,2018-12-24 00:30:13,0.0
26219,W7_EDlXWTBiXAEEniNoMPwAAY68P5N7mhuxOsAWfcZk5YAWfcZkz5AHanAA,Ahmedabad,23.060084551501873,72.55171722797073,1545590866000,24_12_2018,10.17,https://s.sc-cdn.net/JBXpmK-KgQLXC94nu7uL7yyqQHNDOb6Tjd2SXBeqktc=/default/,2018-12-23 18:47:46,2018-12-24 00:17:46,0.0
28410,W7_EDlXWTBiXAEEniNoMPwAAYGzFPkxRpZt-TAWfcZKFGAWfcZKABAHanAA,Ahmedabad,23.082542916002144,72.6493234559415,1545590802000,24_12_2018,4.375011337868481,https://s.sc-cdn.net/uByS_6p9XO7z2-j6Wb9p8BZadzymLuA4odOEOyijrTY=/default/,2018-12-23 18:46:42,2018-12-24 00:16:42,0.0
29010,W7_EDlXWTBiXAEEniNoMPwAAYXaQzp5P0h4jPAWfcZJGiAWfcZJAtAHanAA,Ahmedabad,23.082542916002144,72.6493234559415,1545590802000,24_12_2018,10.0,https://s.sc-cdn.net/2JNk1ghnUlhCgWj3lSjRwUEjxEkKQ-A0A696Rgx2jEs=/default/,2018-12-23 18:46:42,2018-12-24 00:16:42,1.0
29018,W7_EDlXWTBiXAEEniNoMPwAAY7R4OBli4ewv_AWfcbjyYAWfcbjsWAHanAA,Ahmedabad,23.01516782250134,72.50291411398538,1545591354000,24_12_2018,10.448,https://s.sc-cdn.net/y6dKYVlO8nvqv7Iuo0JUyIjzil1JXxLS8nRtsLKRsd8=/default/,2018-12-23 18:55:54,2018-12-24 00:25:54,0.0
29321,W7_EDlXWTBiXAEEniNoMPwAAYwuAKSoUZhQ4eAWfcZN5eAWfcZNtLAHanAA,Ahmedabad,23.01516782250134,72.52731567097806,1545590653000,24_12_2018,10.799,https://s.sc-cdn.net/nNq1t4WQtno1EVMXvy-5dX19XRMgu-xYw2MZfPekJmk=/default/,2018-12-23 18:44:13,2018-12-24 00:14:13,0.0
29845,W7_EDlXWTBiXAEEniNoMPwAAYL2JKImwq6ykdAWfcY4jcAWfcY4cUAHanAA,Ahmedabad,23.060084551501873,72.55171722797073,1545590722000,24_12_2018,6.032018140589567,https://s.sc-cdn.net/sNV2h-vUmvEbIbHbnp9iyuppVRL0ZZlFd9RuGLjRSzI=/default/,2018-12-23 18:45:22,2018-12-24 00:15:22,1.0
30109,W7_EDlXWTBiXAEEniNoMPwAAYTGmRvtc5zYROAWfcaZ-1AWfcaZ3sAHanAA,Ahmedabad,23.082542916002144,72.50291411398538,1545590563000,24_12_2018,10.0,https://s.sc-cdn.net/nKakOAKwr2Ry_vySVretzUjHJ4slmZGtK7GO8WRSfAM=/default/,2018-12-23 18:42:43,2018-12-24 00:12:43,0.0
31143,W7_EDlXWTBiXAEEniNoMPwAAYss1Aq1s_TeknAWfcYZDQAWfcYY88AHanAA,Ahmedabad,23.01516782250134,72.52731567097806,1545590614000,24_12_2018,9.914,https://s.sc-cdn.net/CD2F9o2lwdE6V0I2XVk8eoqxYzYHnPimzV2QzgXtlkU=/default/,2018-12-23 18:43:34,2018-12-24 00:13:34,
32544,W7_EDlXWTBiXAEEniNoMPwAAYTxPKrejrOvcBAWfcX8hDAWfcX8YRAHanAA,Ahmedabad,23.01516782250134,72.50291411398538,1545590461000,24_12_2018,3.831,https://s.sc-cdn.net/bVq1U1LlLWGxxwzmfpNvoaDdUZjOvDrxxyHn2DPgVfM=/default/,2018-12-23 18:41:01,2018-12-24 00:11:01,1.0
34203,W7_EDlXWTBiXAEEniNoMPwAAYsXlHzrGX2-ycAWfcbm87AWfcbm2yAHanAA,Ahmedabad,23.01516782250134,72.50291411398538,1545591364000,24_12_2018,10.1,https://s.sc-cdn.net/sOup6mNIpWoFwJ0mjjeAU-kbm7qY9mglcFnCh1R51JA=/default/,2018-12-23 18:56:04,2018-12-24 00:26:04,0.0
34239,W7_EDlXWTBiXAEEniNoMPwAAYUhqLlwg4E2TeAWfcmT_AAWfcmT5KAHanAA,Ahmedabad,23.10500128050241,72.67372501293418,1545594104000,24_12_2018,10.0,https://s.sc-cdn.net/qQtMqwgZjLK_WVTA_0Mbs-Ar6G23Kr0pvFIz1Jk0sl8=/default/,2018-12-23 19:41:44,2018-12-24 01:11:44,1.0
40170,W7_EDlXWTBiXAEEniNoMPwAAYuVHmKO4KYQAeAWfdt0MxAWfdt0BAAHanAA,Ahmedabad,23.060084551501873,72.50291411398538,1545612990000,25_12_2018,10.0,https://s.sc-cdn.net/5bjXMsBB9usSG_PEtFgzHAhawNWLla-v-Xf2UAywrzI=/default/,2018-12-24 00:56:30,2018-12-24 06:26:30,1.0
40193,W7_EDlXWTBiXAEEniNoMPwAAY010giMHlkQkmAWffHSV7AWffHSOcAHanAA,Ahmedabad,23.03762618700161,72.52731567097806,1545636486000,25_12_2018,10.0,https://s.sc-cdn.net/4zLYXMdTKwy6u1UjGT9clqE2arKcsBaPyLD5ykaDKtU=/default/,2018-12-24 07:28:06,2018-12-24 12:58:06,1.0
40276,W7_EDlXWTBiXAEEniNoMPwAAY-guAfIwbUEWCAWfhHvoWAWfhHvhJAHanAA,Ahmedabad,23.060084551501873,72.47851255699268,1545670049000,25_12_2018,10.13895691609977,https://s.sc-cdn.net/kjkxthX208uCd_u8hOGta6WLa0-wtt033U9HrtYDBUk=/default/,2018-12-24 16:47:29,2018-12-24 22:17:29,1.0
40366,W7_EDlXWTBiXAEEniNoMPwAAYe7sLJ6ettkO0AWfcyB3KAWfcyBxTAHanAA,Ahmedabad,22.992709458001073,72.62492189894881,1545597307000,25_12_2018,2.125668934240363,https://s.sc-cdn.net/LIp21buvujcfnqsDbXTxIDntZoIwCPHw9fV3Juiazdk=/default/,2018-12-23 20:35:07,2018-12-24 02:05:07,0.0
40403,W7_EDlXWTBiXAEEniNoMPwAAYOb8zszUkb0uNAWfewvoKAWfewvgtAHanAA,Ahmedabad,22.992709458001073,72.60052034195611,1545629941000,25_12_2018,10.0,https://s.sc-cdn.net/BwB7q1XYWcji8bA37LX8wDqGtE_lQ4RUryskdQesamo=/default/,2018-12-24 05:39:01,2018-12-24 11:09:01,1.0
40413,W7_EDlXWTBiXAEEniNoMPwAAYsqZpfuwM0YtLAWfcmXpMAWfcmXjNAHanAA,Ahmedabad,23.10500128050241,72.67372501293418,1545594104000,25_12_2018,10.85666666666667,https://s.sc-cdn.net/23RdEzLGG2ogEWrkD38EQduQ-oedBe6VJZlHnZS4VKQ=/default/,2018-12-23 19:41:44,2018-12-24 01:11:44,0.0
40729,W7_EDlXWTBiXAEEniNoMPwAAY_gt8HTAfV1ZAAWfd86bAAWfd86UgAHanAA,Ahmedabad,23.03762618700161,72.6493234559415,1545616809000,25_12_2018,10.0,https://s.sc-cdn.net/T45h87GAv3iJZs4czC-efbO_y9Vf2Xkr6cSBNq54nyo=/default/,2018-12-24 02:00:09,2018-12-24 07:30:09,1.0
